index,stt,id,name,link,files,folders,lastUpdate,isFile,linkFile
2.9.53.1.6.,3863,75934,GMP Certificate Unit-I 59 .pdf,https://drive.base.vn/thanhphong1110-drive/folder/16482,0,0,6/11/2023 11:28,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/11/ZYXH7PNZ3Q/d297a10c717f29fb87f332c25295a5fe/LWX3NZLF9XVS23VAVQTYDL4WYTQMSXBKDVKW8A3DPQJEBU8RJMMF4RLGXBAW6MUPZWFKZ6QF5RWJUHELDYNKY2/a2/5e/4d/d1/a9/479ecc82a905078d0e6cbe593eb1e190/gmp_certificate_unit_i59.pdf
2.9.53.1.7.,3864,75933,Stability_Data_Dharacoat_L 100.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16482,0,0,6/11/2023 11:24,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/11/ZMQLSUF4GL/74e7fe1f30e395ca98f29e036387c46a/GDYWAQXZT96KM3H83CTV6VNTC3R3GEYKDMGE9UUB4ZMW2GZSQJV5NG25C335K7PLU4GBDKAKHP7N96J4HQY77Q/d3/c8/83/90/33/043926cbf7a26c8794cbf4d7f29a0394/stability_data_dharacoat_l_100.pdf
2.9.53.1.8.,3865,75932,Spec and Method of Analysis Dharacoat L 100.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16482,0,0,6/11/2023 11:24,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/11/ZMQLSUF4GL/74e7fe1f30e395ca98f29e036387c46a/LSR3AR4WJ79LC34PC67C284W3PFJVUL85XWN8AK5H6YFVXV9EZMDMM6SGT4S4VJ4NPVK2FH2ZUAW5DG62LCPUW/b7/d3/56/e1/55/38da9078d6cd001e26131726b0bcebd2/spec_and_method_of_analysis_dharacoat_l_100.pdf
2.9.53.1.9.,3866,75931,MSDS_Dharacoat L 100.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16482,0,0,6/11/2023 11:24,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/11/ZMQLSUF4GL/74e7fe1f30e395ca98f29e036387c46a/NCYYJCA2NP8SSKDBKZD3TPUS8Y684CGNMARS8HVGBYTJCCD4QQRXLKCTWD44AE38ECGH5N3GQU5CYT2Q357EG9/71/d1/1e/98/88/0e0f861d3b4f4cdd018fd9181eb76f15/msds_dharacoat_l_100.pdf
2.9.53.1.10.,3867,75930,dmf.jpg,https://drive.base.vn/thanhphong1110-drive/folder/16482,0,0,6/11/2023 11:24,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/11/ZMQLSUF4GL/74e7fe1f30e395ca98f29e036387c46a/UEMX2WZW3R5BBFZMX85XSZJKC4MQH82AKTEBXYYUG3WMF77XQLKG2TV9LJFCF7WKEPCD74X8WUV9WBNWBYRKEY/7b/ba/1e/3d/d7/adb4b1082ad68a930387682df4247c32/dmf.jpg
2.9.54.,329,16479,Deflazacort,https://drive.base.vn/thanhphong1110-drive/folder/16479,0,1,6/11/2023 10:31,FALSE,
2.9.54.1.,1647,16480,Apister Life_Gonane,https://drive.base.vn/thanhphong1110-drive/folder/16480,8,0,6/11/2023 10:32,FALSE,
2.9.54.1.1.,3868,75923,stability_data_deflazacort_new_full.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16480,0,0,6/11/2023 10:32,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/10/QVDAYRDT3P/73eb6c84af35034206ca37cac017ab26/QJSGNDTBUTCVD8MFHZVZ2UDV5EZEHEWARYZFJUZ7UWVKFGNECWTBBLEXAWL9H2WB23U7QV52EDTWB3YLFCPGQS/42/7a/3d/6d/2d/3d87dff7ce2a288b16b835f8436bf28b/stability_data_deflazacort_new_full.pdf
2.9.54.1.2.,3869,75922,moa_dfz_stp_01_.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16480,0,0,6/11/2023 10:32,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/10/RFDPFYL5FC/759cc0c25f408728a03b50a1d04e7e4d/MXLGV7PMW794Z49K7BZWH8387HR9EUDDK6BR7UQPR3ZNEMMSVUCQTQBGBBSL5VJRDA333YNP3M5DMAEREH4NCH/e1/da/d9/e7/5e/da8e12119ef6cb281bf1fb089420a987/moa_dfz_stp_01_.pdf
2.9.54.1.3.,3870,75921,gmp_glp_licence_of_apister_lifesciences_13_02_20_12022025.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16480,0,0,6/11/2023 10:32,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/10/ELHG9U3MTM/94384c6b3e172712c1a56fa3a946e86b/NUL3ZYPVMF7RC8HNNKEQMHE67MECV46D2XVYAB7WTGDNRPSBEH5FKU2GX4DKVVB6WUAWA57A54U5HQRMZTDNJ5/d5/11/d3/23/d4/84c9503706ce6ed718149a18b3f9378e/gmp_glp_licence_of_apister_lifesciences_13_02_20.pdf
2.9.54.1.4.,3871,75920,gmp_deflazacort_6mg5ml_apister_life__12022025.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16480,0,0,6/11/2023 10:32,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/10/ELHG9U3MTM/94384c6b3e172712c1a56fa3a946e86b/LVNU9M6UNLKGX4AGJJRNJH9UBFBP67A8TSDHKP866P2V76U4PLBTSWXGWK3L7GP4P6MXS4NRQM67MHEGWQPURF/eb/ac/33/dc/79/0802c6ea0039ef2091a7bf8718cc3cfd/gmp_deflazacort_6mg5ml_apister_life_12022025.pdf
2.9.54.1.5.,3872,75919,form_25_form_28_deflazacort_6mg5ml_apister_life_15072027.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16480,0,0,6/11/2023 10:32,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/10/ELHG9U3MTM/94384c6b3e172712c1a56fa3a946e86b/RDD62LY5PTNA78RWFPRKWJ6MPSDPVWT8BBK5QULA6EAYSAMVLEUTQTYZXXXWJCCHWAAQ2X929CEE5729NBEBHP/e4/b0/b9/be/d0/f834daa4c24714f5740ba50c49e60f3b/form_25_form_28_deflazacort_6mg5ml_apister_life_.pdf
2.9.54.1.6.,3873,75918,deflazacort_msds_apister.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16480,0,0,6/11/2023 10:32,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/10/ELHG9U3MTM/94384c6b3e172712c1a56fa3a946e86b/HXJ4VV3Q6BXAWDC6L3XPGJZSHDXFN3M2NM5E2C5BXBNBDCN627EZRVRG3FSQNLPV7BZVHYGWTGQXR4Z3M3V59Y/1b/f7/15/d6/ab/4e3ebb77b01134442a6cdaffb2b19727/deflazacort_msds_apister.pdf
2.9.54.1.7.,3874,75917,deflazacort_esigned_apister_life.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16480,0,0,6/11/2023 10:32,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/10/ELHG9U3MTM/94384c6b3e172712c1a56fa3a946e86b/YSVL69MX6PXQ28JNUHH9FL6NZ5WCFGV6J3VUVL6GTUGPN2FRGX6JLLXTCKXGCGBLA4WCDXHDZ52GF3U4WAWSTX/62/08/04/6e/1f/31426b0a49969b31c510efe0664a43d0/deflazacort_esigned_apister_life.pdf
2.9.54.1.8.,3875,75916,coa_deflazacort_2_2018.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16480,0,0,6/11/2023 10:32,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/10/ELHG9U3MTM/94384c6b3e172712c1a56fa3a946e86b/KYMQTUF88T7C27WGDX3C63DDYNVP3US5XJB95KKUUPWEQNJX8UXF2WMKPQDPQMA46A7JAE66ASR9XQ7GAQ5ZTD/98/23/56/83/6f/275fc4f04976e2706df78fb567175971/coa_deflazacort_2_2018.pdf
2.9.55.,330,16472,Lercanidipin,https://drive.base.vn/thanhphong1110-drive/folder/16472,0,1,6/11/2023 8:54,FALSE,
2.9.55.1.,1648,16473,NSX Shankus; NCC Zeon,https://drive.base.vn/thanhphong1110-drive/folder/16473,7,0,6/11/2023 8:56,FALSE,
2.9.55.1.1.,3876,75904,skj_lrp_product_ligalized_vitenam.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16473,0,0,6/11/2023 9:00,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/09/SWS6K7ZYKS/210ddfebf89f90d2deee1f08d033a5d0/YRJCZXD7JDKS7EGHLEA3NCC8JWY2Z7LB4FE4DGF993UXSSSQQGTT2KDVFKXUA5TGW53LFVFSGPMUJSYEMFDX4V/87/18/43/8c/dd/3b6e6666ecacee8255eb9def77dec919/skj_lrp_product_ligalized_vitenam.pdf
2.9.55.1.2.,3877,75903,skj_lrp_gmp_ligalized_vitenam_4092024.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16473,0,0,6/11/2023 9:00,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/09/PQKXWNVT42/092ed6d1f8c41d64cefca66423f04d0d/FKSG3DCJQX22YD2JVFBRJ9FEACL7SUQMNQMJLSKEBSK454NNXTFWPLN79QU6D3FLRW944W2LFCJ3UBTY7SHAWH/29/a2/6a/6e/17/c5d03e25c87785b83d7c36ebd4ae6604/skj_lrp_gmp_ligalized_vitenam_4092024.pdf
2.9.55.1.3.,3878,75902,skj_lrp_form_25_ligalized_vitenam_11072027.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16473,0,0,6/11/2023 9:00,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/09/PQKXWNVT42/092ed6d1f8c41d64cefca66423f04d0d/TFKMTB394G2X7HHDJGCMZ58CZ6LRC2UFX8S4DKLGNVFW6JWEGAFD5YWEXJTB8HU2PGGX999CDFERAESYNWLG3F/42/52/3b/d2/db/333df4a1f074befb8bf2d90a273b68a5/skj_lrp_form_25_ligalized_vitenam_11072027.pdf
2.9.55.1.4.,3879,75901,moa_lercanidipine_shankus_pharma.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16473,0,0,6/11/2023 9:00,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/09/PQKXWNVT42/092ed6d1f8c41d64cefca66423f04d0d/DZCW4PQ9VY35WBQY8B8MKC3Y6ZM3SXA623FTA75UY8HNWN8L4ZWKJRDU6SSBHYWG7DXYF9WTAWX85TWF6LGUDB/3b/54/04/31/e1/65f17fc16621b8acd557045095795d6f/moa_lercanidipine_shankus_pharma.pdf
2.9.55.1.5.,3880,75900,lrp_stp_13.05.2023.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16473,0,0,6/11/2023 9:00,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/09/PQKXWNVT42/092ed6d1f8c41d64cefca66423f04d0d/KDPWFQZ2DR29F6RKCJ9YMGWSDN2N8ATQFBS64ZMTNNLMWHMV7B8CZFHMX95HXCBLQYT8W2W5J658CT73TSVQUD/c0/dd/85/c3/b8/e833f0f612a0943323cca5ff64483247/lrp_stp_13.05.2023.pdf
2.9.55.1.6.,3881,75899,coa_lercanidipine_hcl_shankus_pharmaceuticals.c.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16473,0,0,6/11/2023 9:00,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/09/PQKXWNVT42/092ed6d1f8c41d64cefca66423f04d0d/EFPYLVLKVW3JMHDHU67GHN289H2QBPFYDDFT8UPU2T95QQGKAKGFFEFZMCJY9ABVP8ZA85GFGBHXPKBZTVC8GW/9f/8e/3a/39/30/b0c3b7b707b3819ff55c3b75cb824c4d/coa_lercanidipine_hcl_shankus_pharmaceuticals.c.pdf
2.9.55.1.7.,3882,75898,CDA-SHANKUS-LERCANIDIPINE HCL.docx,https://drive.base.vn/thanhphong1110-drive/folder/16473,0,0,6/11/2023 9:00,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/09/PQKXWNVT42/092ed6d1f8c41d64cefca66423f04d0d/WYYGBS32Q6M5KY8J69S452P8CK8SQPR9SV9WC8659NQSEM4JQWR98Y55SRXQQQAQ96M53SHMAQQ93S4B888MX5/e1/80/5a/07/2b/a4d39df4d84baeab9766a88ef8e1636f/cda_shankus_lercanidipine_hcl.docx
2.9.56.,331,16468,Dextromethorphan HBr,https://drive.base.vn/thanhphong1110-drive/folder/16468,0,1,5/11/2023 20:58,FALSE,
2.9.56.1.,1649,16469,SUPRIYA_Zeon,https://drive.base.vn/thanhphong1110-drive/folder/16469,0,1,5/11/2023 20:59,FALSE,
2.9.56.1.1.,3883,16470,SUPRIYA,https://drive.base.vn/thanhphong1110-drive/folder/16470,4,0,5/11/2023 20:59,FALSE,
2.9.56.1.1.1.,5614,75891,SUPRIYA WHO GMP LEGALIZED R_Dextromethorphan HBr_SUPRIYA.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16470,0,0,5/11/2023 20:59,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/ZNVADY56J2/03001504468cad01ec989477688c95f1/MZP7DWHD8GX8BTA4YFHR6LWHKY92KUM2YVRZHYRVW5E2837CY7ZPQNAJ54DVHRQBH3KJ2WAET946UUVAFEAZZV/0f/d4/84/fa/a4/34a1d765b55a7fb82efbc536f8442e7f/supriya_who_gmp_legalized_r_dextromethorphan_hbr.pdf
2.9.56.1.1.2.,5615,75890,SLL_API_CDA_Blank.doc,https://drive.base.vn/thanhphong1110-drive/folder/16470,0,0,5/11/2023 20:59,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/ZNVADY56J2/03001504468cad01ec989477688c95f1/XYNCF46KJK8K42CEGA67DMLKM8PN3CHZSSWM2U66VYXAH5K7WAHGLTBYWP8Q6HH8UZ5YR759ULAWDTWGSSMJUB/d6/bc/d1/2a/70/08d720df5acc5240105c13e230ead82e/sll_api_cda_blank.doc
2.9.56.1.1.3.,5616,75889,DHB USP 0417001 02 03 ACC RT LT_Dextromethorphan HBr_SUPRIYA.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16470,0,0,5/11/2023 20:59,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/ZNVADY56J2/03001504468cad01ec989477688c95f1/WGWL3S2ZBDY6V7YWRDFAT3HU9FNHXLCD5PLY6VDZL9VGBC4WBZV4YQT35HZBXFQ92SPQWFH7MKZSNWBY36PXVK/1a/87/c4/87/60/b6cbb37e15fbe6f4b185bf1a160c8a04/dhb_usp_0417001_02_03_acc_rt_lt_dextromethorphan.pdf
2.9.56.1.1.4.,5617,75888,COA_ DHB BP_Dextromethorphan HBr_SUPRIYA.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16470,0,0,5/11/2023 20:59,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/ZNVADY56J2/03001504468cad01ec989477688c95f1/UWCC4E8HLJMP94ZFXX2CS2JSPS8LDWSD3MY3DL8F8BWPXVWDYD35SNXJBS6R2SYTS3J9LY2SY6U2VC6WF76LSC/e6/ed/9b/e7/b0/6a4542116d60bbb9fc980c9d679636e5/coa_dhb_bp_dextromethorphan_hbr_supriya.pdf
2.9.57.,332,16465,DESLORATADINE E.P,https://drive.base.vn/thanhphong1110-drive/folder/16465,0,1,5/11/2023 20:55,FALSE,
2.9.57.1.,1650,16466,NCC_Ingredients,https://drive.base.vn/thanhphong1110-drive/folder/16466,0,1,5/11/2023 20:56,FALSE,
2.9.57.1.1.,3884,16467,NSX_SMAART PHARMACEUTTICALS,https://drive.base.vn/thanhphong1110-drive/folder/16467,4,0,5/11/2023 20:56,FALSE,
2.9.57.1.1.1.,5618,75887,GMP Certificate.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16467,0,0,5/11/2023 20:57,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/PPC5C5JJPL/f3e4316d3f7e0ba6c247c23828bdba4e/WUE38TWJ9E2EME4MZP8RX6AHPVG6TZLFBK324AWKPNUGYVF9ZTA4ZYJQJ5QK778D8NTP4MM4B9UJUH93FALCSM/7e/de/85/55/47/18f6f024f3ffd99dcfe9562a86f439f3/gmp_certificate.pdf
2.9.57.1.1.2.,5619,75886,Desloratadine.rar,https://drive.base.vn/thanhphong1110-drive/folder/16467,0,0,5/11/2023 20:57,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/PPC5C5JJPL/f3e4316d3f7e0ba6c247c23828bdba4e/XRSVBB4C7FCSB6YVD5LCUH7HF98NC7LLC78UBPJKGQW85JE5TNQ9DXJ8SY5GHQH2LEXJ8KRRJF6BS34W6MRZSA/e2/48/b7/e1/af/6eb68cb733be27229361f8ba62e56c84/desloratadine.rar
2.9.57.1.1.3.,5620,75885,DESLORATADINE COA.PDF,https://drive.base.vn/thanhphong1110-drive/folder/16467,0,0,5/11/2023 20:57,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/PPC5C5JJPL/f3e4316d3f7e0ba6c247c23828bdba4e/WPPFD87H6UBKDUTNBUKUY66GXL7U67GS6M32MQGMSUYSHA3U4U5VA9AWCCGQME9Q522LPP9ETXC7HZX4L9V2BM/c9/93/cb/43/d5/3076b6d13a73c44dfec7d6107155c4b2/desloratadine_coa.pdf
2.9.57.1.1.4.,5621,75884,CDA.DOC,https://drive.base.vn/thanhphong1110-drive/folder/16467,0,0,5/11/2023 20:57,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/PPC5C5JJPL/f3e4316d3f7e0ba6c247c23828bdba4e/LSFHTMTZY3P83M34QQX7RWEKDB5EBGDVFLSAHNFVEA7YYFWGXJ8V25FUA5ENX6D6KWNP7PLDNPGFCCVPKUPHC4/6a/5d/93/57/d4/3540c80b8327a7103e4b410d6493dd78/cda.doc
2.9.58.,333,16457,Ciprofloxacine HCl,https://drive.base.vn/thanhphong1110-drive/folder/16457,0,4,5/11/2023 20:35,FALSE,
2.9.58.1.,1651,16463,NCC_ Ingredients,https://drive.base.vn/thanhphong1110-drive/folder/16463,0,1,5/11/2023 20:45,FALSE,
2.9.58.1.1.,3885,16464,NSX_ GODAVARI DRUGS LIMITED,https://drive.base.vn/thanhphong1110-drive/folder/16464,8,0,5/11/2023 20:45,FALSE,
2.9.58.1.1.1.,5622,75883,Standard CDA Ingredientes Farma .docx,https://drive.base.vn/thanhphong1110-drive/folder/16464,0,0,5/11/2023 20:45,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/FSZAUBHJ94/5c489ef73fac48aa2b03541356471900/CCF9222TYPP5RJSPBNKHDVWG92MFUVD2U4W7VL8Y26U4YWDHCJ7QKLNE358TFXA8N98RF8ACYBLHUWDWBEE374/7e/22/8c/14/9e/5d8bbf06f0cdf65d85537427d580a369/standard_cda_ingredientes_farma.docx
2.9.58.1.1.2.,5623,75882,Legalised GMP_Ciprofloxacin inject_Godavari.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16464,0,0,5/11/2023 20:45,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/FSZAUBHJ94/5c489ef73fac48aa2b03541356471900/SWLU934CU9JJ7G5YFHRV9FXWX7AB6BJZT42G4BSHEJCLD4L497WMAR8V3LHAF89Q9NPEGEKCDGU9BVXJYXB3E5/26/f1/2a/8c/1e/cc00330753e75788155efa657777001e/legalised_gmp_ciprofloxacin_inject_godavari.pdf
2.9.58.1.1.3.,5624,75881,Legalised Drug Mfg Lic_Ciprofloxacin inject.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16464,0,0,5/11/2023 20:45,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/FSZAUBHJ94/5c489ef73fac48aa2b03541356471900/DDL3DFYEWJSJ6BS8SJLHGSQGEFN6Y74R7PB3W5WDP3S5LUAHDFQTG6CVPF7BMC23AETD9M229EATWW562SBQRM/d3/41/77/6e/b7/4c80aa899926ef1d0aa90d8790f10992/legalised_drug_mfg_lic_ciprofloxacin_inject.pdf
2.9.58.1.1.4.,5625,75880,GMP Certificate Updated .pdf,https://drive.base.vn/thanhphong1110-drive/folder/16464,0,0,5/11/2023 20:45,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/FSZAUBHJ94/5c489ef73fac48aa2b03541356471900/ZMRYVQWUMM372SM2K5TQRPWYBNTS9G6QSBCTL6T5D56X54P4Y6CBC5YRMVRXYMX6C8VGTJUPXLS8XPTSRC2UMC/86/ae/2c/1d/79/988a07c9bf9b95123f937bdbee622f7b/gmp_certificate_updated.pdf
2.9.58.1.1.5.,5626,75879,DRUG LICENSE-NEW.PDF,https://drive.base.vn/thanhphong1110-drive/folder/16464,0,0,5/11/2023 20:45,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/FSZAUBHJ94/5c489ef73fac48aa2b03541356471900/LKK73W3TLM9TDA9SLKVMJKXLH3VB2V5DUGBTDC8TTCUAM7JSMEZMJWM9SVUYAR87WV2DZJVKM9EZANRS4SGUDT/8e/3f/30/ee/8b/96db749e1e90784b11e0322111d4d0b8/drug_license_new.pdf
2.9.58.1.1.6.,5627,75878,Ciprofloxacin HCl USP INJ.GRADE .pdf,https://drive.base.vn/thanhphong1110-drive/folder/16464,0,0,5/11/2023 20:45,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/FSZAUBHJ94/5c489ef73fac48aa2b03541356471900/GCSCGLNMJE723LJ3MA5FE4QZ8XPEHUMJL8CUN56QCXTA7J6X9GZ3EAZ37LX3RMNDUK252L4YU4DUNU4FZUQ6KR/be/b7/f1/10/45/d717f83e706f4768a2cca3d9c8c00ab6/ciprofloxacin_hcl_usp_inj.grade.pdf
2.9.58.1.1.7.,5628,75877,Ciprofloxacin HCL Typical COA.PDF,https://drive.base.vn/thanhphong1110-drive/folder/16464,0,0,5/11/2023 20:45,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/FSZAUBHJ94/5c489ef73fac48aa2b03541356471900/EQD6QCGKVDWVU5B677HJR8329L39GS499QUB4V8EQYMSGAKLA3RPECPYDT73MQHFQ6539GYGZNB9UNLXPYCAQH/1d/2e/f3/e3/82/c3eb9ad9474da2621d1ab26fb2a17648/ciprofloxacin_hcl_typical_coa.pdf
2.9.58.1.1.8.,5629,75876,Cipro HCl 60M LT 6M ACC Stability Data.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16464,0,0,5/11/2023 20:45,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/FSZAUBHJ94/5c489ef73fac48aa2b03541356471900/GXRXK2R9NY9BXLN736QYG47XVR4K4CQSFQ8Q86GCKF2CB39469KGYD494ERXT8JG9LGS4Q7JB348WWY3X7M7BA/67/a0/a8/08/00/e87dd6a0d2c54385b2287be15b1c1b13/cipro_hcl_60m_lt_6m_acc_stability_data.pdf
2.9.58.2.,1652,16461,NCC_ Zeon,https://drive.base.vn/thanhphong1110-drive/folder/16461,0,1,5/11/2023 20:40,FALSE,
2.9.58.2.1.,3886,16462,NSX_SREEPATHI PHARMACEUTICALS LIMITED,https://drive.base.vn/thanhphong1110-drive/folder/16462,7,0,5/11/2023 20:40,FALSE,
2.9.58.2.1.1.,5630,75875,WHOGMP 28.01.2021 to 27.01.2024.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16462,0,0,5/11/2023 20:41,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/UFVGKYZLU8/963b9117d8a35ecc838728eaef08d955/XQD2TKFXB7VPGEFWCP7UU3E8QSJ4VBLPDFRYL7XHYGUVAGB3HWEPUB5HHCW56WSHURV4BZT2S58VQ8SZHV68N2/60/86/e0/3b/9c/ad33c95b0c1ef2b616ba77e637371e91/whogmp_28.01.2021_to_27.01.2024.pdf
2.9.58.2.1.2.,5631,75874,WHO GMP 10.04.2018 TO 10.04.2020.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16462,0,0,5/11/2023 20:41,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/UFVGKYZLU8/963b9117d8a35ecc838728eaef08d955/VEE8DC4VUPQGCL35VJ57V6ZN83VVQ5HXTYLADQ5NT8F32MYU5EYWP38DRVB2CC2PTANPMGW5HHDS8LYRN7C8B9/0b/c4/9a/ae/bd/bdad44d31f40ed2c333e13b151012ace/who_gmp_10.04.2018_to_10.04.2020.pdf
2.9.58.2.1.3.,5632,75873,WHO GMP - VIETNAM.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16462,0,0,5/11/2023 20:41,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/UFVGKYZLU8/963b9117d8a35ecc838728eaef08d955/XWNFBY36BXEAYR3W4FXLRU54P6T2AR2KWDGTR7LM59R47KXCPWKD779RRJ6LC8MEK3HVWRFN9KEURJVWN4F6RW/39/02/c6/a3/c8/d3d17cc3b6b1133bd6dfda6a7c2f7c50/who_gmp_vietnam.pdf
2.9.58.2.1.4.,5633,75872,Drug Licence - 31.12.2021.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16462,0,0,5/11/2023 20:41,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/UFVGKYZLU8/963b9117d8a35ecc838728eaef08d955/EVPEKFWTZYTTKK9GWSDGK6QYBX9QVK79PVRV2WB4EXQ9KBYS6W8JM7WLY3LPW3AWPUQDQ66P5FH3UU8FC4G9M5/75/47/b9/9d/de/ebab23b87824aaa15e6c8656bb7ed4c0/drug_licence_31.12.2021.pdf
2.9.58.2.1.5.,5634,75871,Ciprofloxacin HCL USP typical COA.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16462,0,0,5/11/2023 20:41,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/UFVGKYZLU8/963b9117d8a35ecc838728eaef08d955/DJWU7G3MER95Y4JZPTT7SLF4BS3ZZKZUM8HHXRJH44PAW4PWXDFWRAEUHRTG4KF39QY34P9LS89FJMQDQX6WED/6d/ea/6f/64/12/e5862b6ec2d9b4a7560f32e5efaaa50a/ciprofloxacin_hcl_usp_typical_coa.pdf
2.9.58.2.1.6.,5635,75870,CDA.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16462,0,0,5/11/2023 20:41,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/UFVGKYZLU8/963b9117d8a35ecc838728eaef08d955/NYRHZR6JETUXLJD53N6RX2STFHTWKEQKLWQFR3NSCPWUE8525REXCFX4TEZ42V5D3VL7XTGLPMRCMCNEK5U9ZB/1a/3a/73/91/6b/246f1d21217322e3d3695f939fc12c20/cda.pdf
2.9.58.2.1.7.,5636,75869,attachment 1.doc,https://drive.base.vn/thanhphong1110-drive/folder/16462,0,0,5/11/2023 20:41,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/05/20/UFVGKYZLU8/963b9117d8a35ecc838728eaef08d955/NNEJRTVGVJXQEFCW8QQTWBBFHCZL2K4N6JHACL8WQM4N4X3UKN2WQJCE56KTRSBHKL3UMLMYFG9CT5JMGSN2YK/80/ff/26/71/bd/c01bde0ebdc87f80d1bc05e1899bc69e/attachment_1.doc
2.9.58.3.,1653,16459,NCC Chematis,https://drive.base.vn/thanhphong1110-drive/folder/16459,0,1,5/11/2023 20:37,FALSE,
2.9.58.3.1.,3887,16460,"NSX_ Zhejiang Guobang Pharmaceutical Co., Ltd",https://drive.base.vn/thanhphong1110-drive/folder/16460,6,0,5/11/2023 20:38,FALSE,
